url,date_publication,titre_article,piece,drop_date,list_price,editions,total_editions,rarity,edition_type,first_edition_public_sale,license,brand,series,artist,cover_variants,published,available,variante,autres
https://medium.com/veve-collectibles/marvel-digital-comics-avengers-47-ed1c521440d8,2021-12-06,Marvel Digital Comics — Avengers #47,Avengers #47 (Classic Cover),"7 December 2021, 8AM PT",6.99,"21,000",,COMMON,,,Marvel,,,,5,1967,Globally,Classic Cover,
https://medium.com/veve-collectibles/marvel-digital-comics-avengers-47-ed1c521440d8,2021-12-06,Marvel Digital Comics — Avengers #47,Avengers #47 (Vintage Variant),"7 December 2021, 8AM PT",6.99,"5,000",,UNCOMMON,,,Marvel,,,,5,1967,Globally,Vintage Variant,
https://medium.com/veve-collectibles/marvel-digital-comics-avengers-47-ed1c521440d8,2021-12-06,Marvel Digital Comics — Avengers #47,Avengers #47 (Hero Variant),"7 December 2021, 8AM PT",6.99,"2,350",,RARE,,,Marvel,,,,5,1967,Globally,Hero Variant,
https://medium.com/veve-collectibles/marvel-digital-comics-avengers-47-ed1c521440d8,2021-12-06,Marvel Digital Comics — Avengers #47,Avengers #47 (Vibranium Variant),"7 December 2021, 8AM PT",6.99,"1,050",,ULTRA_RARE,,,Marvel,,,,5,1967,Globally,Vibranium Variant,
https://medium.com/veve-collectibles/marvel-digital-comics-avengers-47-ed1c521440d8,2021-12-06,Marvel Digital Comics — Avengers #47,Avengers #47 (True Believer Variant),"7 December 2021, 8AM PT",6.99,600,,SECRET_RARE,,,Marvel,,,,5,1967,Globally,True Believer Variant,
https://medium.com/veve-collectibles/marvel-digital-comics-amazing-spider-man-3-fcfd8d1aee99,2021-12-07,Marvel Digital Comics — Amazing Spider-Man #3,Amazing Spider-Man #3,"8 December 2021, 8AM PT",6.99,,"30,000",,,,Marvel,,,,5,1963,Globally,,
https://medium.com/veve-collectibles/marvel-digital-comics-amazing-spider-man-3-fcfd8d1aee99,2021-12-07,Marvel Digital Comics — Amazing Spider-Man #3,Amazing Spider-Man #3 (Classic Cover),"8 December 2021, 8AM PT",6.99,"21,000",,COMMON,,,Marvel,,,,5,1963,Globally,Classic Cover,
https://medium.com/veve-collectibles/marvel-digital-comics-amazing-spider-man-3-fcfd8d1aee99,2021-12-07,Marvel Digital Comics — Amazing Spider-Man #3,Amazing Spider-Man #3 (Vintage Variant),"8 December 2021, 8AM PT",6.99,"5,000",,UNCOMMON,,,Marvel,,,,5,1963,Globally,Vintage Variant,
https://medium.com/veve-collectibles/marvel-digital-comics-amazing-spider-man-3-fcfd8d1aee99,2021-12-07,Marvel Digital Comics — Amazing Spider-Man #3,Amazing Spider-Man #3 (Hero Variant),"8 December 2021, 8AM PT",6.99,"2,350",,RARE,,,Marvel,,,,5,1963,Globally,Hero Variant,
https://medium.com/veve-collectibles/marvel-digital-comics-amazing-spider-man-3-fcfd8d1aee99,2021-12-07,Marvel Digital Comics — Amazing Spider-Man #3,Amazing Spider-Man #3 (Vibranium Variant),"8 December 2021, 8AM PT",6.99,"1,050",,ULTRA_RARE,,,Marvel,,,,5,1963,Globally,Vibranium Variant,
https://medium.com/veve-collectibles/marvel-digital-comics-amazing-spider-man-3-fcfd8d1aee99,2021-12-07,Marvel Digital Comics — Amazing Spider-Man #3,Amazing Spider-Man #3 (True Believer Variant),"8 December 2021, 8AM PT",6.99,600,,SECRET_RARE,,,Marvel,,,,5,1963,Globally,True Believer Variant,
https://medium.com/veve-collectibles/marvel-digital-comics-darkhawk-1-b6c653f0d81e,2021-12-08,Marvel Digital Comics — Darkhawk #1,Darkhawk #1,"9 December 2021, 8AM PT",6.99,,"30,000",,,,Marvel,,,,5,1991,Globally,,
https://medium.com/veve-collectibles/marvel-digital-comics-darkhawk-1-b6c653f0d81e,2021-12-08,Marvel Digital Comics — Darkhawk #1,Darkhawk #1 (Classic Cover),"9 December 2021, 8AM PT",6.99,"21,000",,COMMON,,,Marvel,,,,5,1991,Globally,Classic Cover,
https://medium.com/veve-collectibles/marvel-digital-comics-darkhawk-1-b6c653f0d81e,2021-12-08,Marvel Digital Comics — Darkhawk #1,Darkhawk #1 (Vintage Variant),"9 December 2021, 8AM PT",6.99,"5,000",,UNCOMMON,,,Marvel,,,,5,1991,Globally,Vintage Variant,
https://medium.com/veve-collectibles/marvel-digital-comics-darkhawk-1-b6c653f0d81e,2021-12-08,Marvel Digital Comics — Darkhawk #1,Darkhawk #1 (Hero Variant),"9 December 2021, 8AM PT",6.99,"2,350",,RARE,,,Marvel,,,,5,1991,Globally,Hero Variant,
https://medium.com/veve-collectibles/marvel-digital-comics-darkhawk-1-b6c653f0d81e,2021-12-08,Marvel Digital Comics — Darkhawk #1,Darkhawk #1 (Vibranium Variant),"9 December 2021, 8AM PT",6.99,"1,050",,ULTRA_RARE,,,Marvel,,,,5,1991,Globally,Vibranium Variant,
https://medium.com/veve-collectibles/marvel-digital-comics-darkhawk-1-b6c653f0d81e,2021-12-08,Marvel Digital Comics — Darkhawk #1,Darkhawk #1 (True Believer Variant),"9 December 2021, 8AM PT",6.99,600,,SECRET_RARE,,,Marvel,,,,5,1991,Globally,True Believer Variant,
https://medium.com/veve-collectibles/voltron-legendary-defender-s1-44bff0d816d3,2021-12-10,Voltron: Legendary Defender S1,Lions United,"11 December, 2021 8AM PT",60,"7,888",,Common,First Appearance,,Dreamworks Animation,Voltron: Legendary Defender,1,,,,Globally,,
https://medium.com/veve-collectibles/voltron-legendary-defender-s1-44bff0d816d3,2021-12-10,Voltron: Legendary Defender S1,Defense Mode,"11 December, 2021 8AM PT",60,"6,888",,Uncommon,First Appearance,,Dreamworks Animation,Voltron: Legendary Defender,1,,,,Globally,,
https://medium.com/veve-collectibles/voltron-legendary-defender-s1-44bff0d816d3,2021-12-10,Voltron: Legendary Defender S1,Atlas Ready,"11 December, 2021 8AM PT",60,"5,888",,Rare,First Appearance,,Dreamworks Animation,Voltron: Legendary Defender,1,,,,Globally,,
https://medium.com/veve-collectibles/voltron-legendary-defender-s1-44bff0d816d3,2021-12-10,Voltron: Legendary Defender S1,Battle Mode,"11 December, 2021 8AM PT",60,"3,888",,Ultra Rare,First Appearance,,Dreamworks Animation,Voltron: Legendary Defender,1,,,,Globally,,
https://medium.com/veve-collectibles/marvel-digital-comics-astonishing-x-men-1-e53d6acdecf2,2021-12-13,Marvel Digital Comics — Astonishing X-Men #1,Astonishing X-Men #1,"14 December 2021, 8AM PT",6.99,,"30,000",,,,Marvel,,,,5,2004,Globally,,
https://medium.com/veve-collectibles/marvel-digital-comics-astonishing-x-men-1-e53d6acdecf2,2021-12-13,Marvel Digital Comics — Astonishing X-Men #1,Astonishing X-Men #1 (Classic Cover),"14 December 2021, 8AM PT",6.99,"21,000",,COMMON,,,Marvel,,,,5,2004,Globally,Classic Cover,
https://medium.com/veve-collectibles/marvel-digital-comics-astonishing-x-men-1-e53d6acdecf2,2021-12-13,Marvel Digital Comics — Astonishing X-Men #1,Astonishing X-Men #1 (Vintage Variant),"14 December 2021, 8AM PT",6.99,"5,000",,UNCOMMON,,,Marvel,,,,5,2004,Globally,Vintage Variant,
https://medium.com/veve-collectibles/marvel-digital-comics-astonishing-x-men-1-e53d6acdecf2,2021-12-13,Marvel Digital Comics — Astonishing X-Men #1,Astonishing X-Men #1 (Hero Variant),"14 December 2021, 8AM PT",6.99,"2,350",,RARE,,,Marvel,,,,5,2004,Globally,Hero Variant,
https://medium.com/veve-collectibles/marvel-digital-comics-astonishing-x-men-1-e53d6acdecf2,2021-12-13,Marvel Digital Comics — Astonishing X-Men #1,Astonishing X-Men #1 (Vibranium Variant),"14 December 2021, 8AM PT",6.99,"1,050",,ULTRA_RARE,,,Marvel,,,,5,2004,Globally,Vibranium Variant,
https://medium.com/veve-collectibles/marvel-digital-comics-astonishing-x-men-1-e53d6acdecf2,2021-12-13,Marvel Digital Comics — Astonishing X-Men #1,Astonishing X-Men #1 (True Believer Variant),"14 December 2021, 8AM PT",6.99,600,,SECRET_RARE,,,Marvel,,,,5,2004,Globally,True Believer Variant,
https://medium.com/veve-collectibles/marvel-digital-comics-avengers-57-3ad2db511c02,2021-12-15,Marvel Digital Comics — Avengers #57,Avengers #57,"16 December 2021, 8AM PT",6.99,,"30,000",,,,Marvel,,,,5,1968,Globally,,
https://medium.com/veve-collectibles/marvel-digital-comics-avengers-57-3ad2db511c02,2021-12-15,Marvel Digital Comics — Avengers #57,Avengers #57 (Classic Cover),"16 December 2021, 8AM PT",6.99,"21,000",,COMMON,,,Marvel,,,,5,1968,Globally,Classic Cover,
https://medium.com/veve-collectibles/marvel-digital-comics-avengers-57-3ad2db511c02,2021-12-15,Marvel Digital Comics — Avengers #57,Avengers #57 (Vintage Variant),"16 December 2021, 8AM PT",6.99,"5,000",,UNCOMMON,,,Marvel,,,,5,1968,Globally,Vintage Variant,
https://medium.com/veve-collectibles/marvel-digital-comics-avengers-57-3ad2db511c02,2021-12-15,Marvel Digital Comics — Avengers #57,Avengers #57 (Hero Variant),"16 December 2021, 8AM PT",6.99,"2,350",,RARE,,,Marvel,,,,5,1968,Globally,Hero Variant,
https://medium.com/veve-collectibles/marvel-digital-comics-avengers-57-3ad2db511c02,2021-12-15,Marvel Digital Comics — Avengers #57,Avengers #57 (Vibranium Variant),"16 December 2021, 8AM PT",6.99,"1,050",,ULTRA_RARE,,,Marvel,,,,5,1968,Globally,Vibranium Variant,
https://medium.com/veve-collectibles/marvel-digital-comics-avengers-57-3ad2db511c02,2021-12-15,Marvel Digital Comics — Avengers #57,Avengers #57 (True Believer Variant),"16 December 2021, 8AM PT",6.99,600,,SECRET_RARE,,,Marvel,,,,5,1968,Globally,True Believer Variant,
https://medium.com/veve-collectibles/a-very-deadpool-christmas-535cdeea5bf2,2021-12-16,A Very Deadpool Christmas,Deadpool — Deck the Halls,"18 December, 2021 8AM PT",50.00,"18,666",,Common,First Appearance,,Marvel,Deadpool,A Very Deadpool Christmas,,,,Globally,,
https://medium.com/veve-collectibles/a-very-deadpool-christmas-535cdeea5bf2,2021-12-16,A Very Deadpool Christmas,Deadpool — Ugly Sweater Party,"18 December, 2021 8AM PT",50.00,"13,666",,Uncommon,First Appearance,,Marvel,Deadpool,A Very Deadpool Christmas,,,,Globally,,
https://medium.com/veve-collectibles/a-very-deadpool-christmas-535cdeea5bf2,2021-12-16,A Very Deadpool Christmas,Deadpool — Candy Cane Combat,"18 December, 2021 8AM PT",50.00,"8,666",,Rare,First Appearance,,Marvel,Deadpool,A Very Deadpool Christmas,,,,Globally,,
https://medium.com/veve-collectibles/a-very-deadpool-christmas-535cdeea5bf2,2021-12-16,A Very Deadpool Christmas,Deadpool — Animated,"18 December, 2021 8AM PT",50.00,"3,666",,Ultra Rare,First Appearance,,Marvel,Deadpool,A Very Deadpool Christmas,,,,Globally,,
https://medium.com/veve-collectibles/a-very-deadpool-christmas-535cdeea5bf2,2021-12-16,A Very Deadpool Christmas,Deadpool — Ultimate Animated,"18 December, 2021 8AM PT",50.00,"1,666",,Secret Rare,First Appearance,,Marvel,Deadpool,A Very Deadpool Christmas,,,,Globally,,
https://medium.com/veve-collectibles/coca-cola-snow-globes-ddc7444b6789,2021-12-18,Coca-Cola — Snow Globes,Snow Globes — Polar Bear,"20 December, 2021 8AM PT",50.00,"13,888",,Common,First Edition,,Coca-Cola,Snow Globes,1,,,,Globally,,
https://medium.com/veve-collectibles/coca-cola-snow-globes-ddc7444b6789,2021-12-18,Coca-Cola — Snow Globes,Snow Globe — 4 Coke Bottles,"20 December, 2021 8AM PT",50.00,"10,888",,Uncommon,First Edition,,Coca-Cola,Snow Globes,1,,,,Globally,,
https://medium.com/veve-collectibles/coca-cola-snow-globes-ddc7444b6789,2021-12-18,Coca-Cola — Snow Globes,Snow Globe — Neon Coca-Cola Sign,"20 December, 2021 8AM PT",50.00,"7,888",,Rare,First Edition,,Coca-Cola,Snow Globes,1,,,,Globally,,
https://medium.com/veve-collectibles/coca-cola-snow-globes-ddc7444b6789,2021-12-18,Coca-Cola — Snow Globes,Snow Globe — Coke Bottle,"20 December, 2021 8AM PT",50.00,"1,886",,Secret Rare,First Edition,,Coca-Cola,Snow Globes,1,,,,Globally,,
https://medium.com/veve-collectibles/marvel-digital-comics-iron-fist-14-386ed0367aa4,2021-12-20,Marvel Digital Comics — Iron Fist #14,Iron Fist #14,"21 December 2021, 8AM PT",6.99,,"30,000",,,,Marvel,,,,5,1977,Globally,,
https://medium.com/veve-collectibles/marvel-digital-comics-iron-fist-14-386ed0367aa4,2021-12-20,Marvel Digital Comics — Iron Fist #14,Iron Fist #14 (Classic Cover),"21 December 2021, 8AM PT",6.99,"21,000",,COMMON,,,Marvel,,,,5,1977,Globally,Classic Cover,
https://medium.com/veve-collectibles/marvel-digital-comics-iron-fist-14-386ed0367aa4,2021-12-20,Marvel Digital Comics — Iron Fist #14,Iron Fist #14 (Vintage Variant),"21 December 2021, 8AM PT",6.99,"5,000",,UNCOMMON,,,Marvel,,,,5,1977,Globally,Vintage Variant,
https://medium.com/veve-collectibles/marvel-digital-comics-iron-fist-14-386ed0367aa4,2021-12-20,Marvel Digital Comics — Iron Fist #14,Iron Fist #14 (Hero Variant),"21 December 2021, 8AM PT",6.99,"2,350",,RARE,,,Marvel,,,,5,1977,Globally,Hero Variant,
https://medium.com/veve-collectibles/marvel-digital-comics-iron-fist-14-386ed0367aa4,2021-12-20,Marvel Digital Comics — Iron Fist #14,Iron Fist #14 (Vibranium Variant),"21 December 2021, 8AM PT",6.99,"1,050",,ULTRA_RARE,,,Marvel,,,,5,1977,Globally,Vibranium Variant,
https://medium.com/veve-collectibles/marvel-digital-comics-iron-fist-14-386ed0367aa4,2021-12-20,Marvel Digital Comics — Iron Fist #14,Iron Fist #14 (True Believer Variant),"21 December 2021, 8AM PT",6.99,600,,SECRET_RARE,,,Marvel,,,,5,1977,Globally,True Believer Variant,
https://medium.com/veve-collectibles/the-mickey-mouse-nft-collection-series-1-steamboat-willie-769505e7144d,2021-12-20,The Mickey Mouse NFT Collection — Series 1 — Steamboat Willie,A Jaunty Jig,"22 December, 2021 12PM PT",60.00,"18,928",,Common,,,Disney,The Mickey Mouse NFT Collection,1,,,,Globally,,
https://medium.com/veve-collectibles/the-mickey-mouse-nft-collection-series-1-steamboat-willie-769505e7144d,2021-12-20,The Mickey Mouse NFT Collection — Series 1 — Steamboat Willie,A Happy Whistle,"22 December, 2021 12PM PT",60.00,"13,928",,Uncommon,,,Disney,The Mickey Mouse NFT Collection,1,,,,Globally,,
https://medium.com/veve-collectibles/the-mickey-mouse-nft-collection-series-1-steamboat-willie-769505e7144d,2021-12-20,The Mickey Mouse NFT Collection — Series 1 — Steamboat Willie,A Happy Whistle,"22 December, 2021 12PM PT",60.00,"6,928",,Ultra Rare,,,Disney,The Mickey Mouse NFT Collection,1,,,,Globally,,
https://medium.com/veve-collectibles/frank-kozik-labbit-series-3-493e5a81e28c,2021-12-21,Frank Kozik — Labbit Series 3,Elf Labbit,"23 December 2021, 12PM PT",25.00,"3,888",,Common,,,Frank Kozik,Labbit,3,,,,Globally,,
https://medium.com/veve-collectibles/frank-kozik-labbit-series-3-493e5a81e28c,2021-12-21,Frank Kozik — Labbit Series 3,Santa Labbit,"23 December 2021, 12PM PT",30.00,"2,888",,Uncommon,,,Frank Kozik,Labbit,3,,,,Globally,,
https://medium.com/veve-collectibles/frank-kozik-labbit-series-3-493e5a81e28c,2021-12-21,Frank Kozik — Labbit Series 3,Snowflake Labbit,"23 December 2021, 12PM PT",35.00,"1,888",,Rare,,,Frank Kozik,Labbit,3,,,,Globally,,
https://medium.com/veve-collectibles/frank-kozik-labbit-series-3-493e5a81e28c,2021-12-21,Frank Kozik — Labbit Series 3,Labbit Ornament,"23 December 2021, 12PM PT",40.00,888,,Ultra Rare,,,Frank Kozik,Labbit,3,,,,Globally,,
https://medium.com/veve-collectibles/marvel-studios-hawkeye-rogers-the-musical-poster-6587f92ee69e,2021-12-22,Marvel Studios’ Hawkeye— Rogers: the Musical — Poster,Marvel Studios’ Hawkeye,,,,,,,,,,,,,,,,"{""Rogers"": ""The Musical"", ""Curtain up on Rogers"": ""The Musical! Critics call it, “A Super-Powered Sensation” and audiences agree. Featuring an all-star cast and show-stopping musical numbers including the fan-favorite “Save The City”, Rogers: The Musical is the broadway show as seen in Marvel Studios’ Hawkeye.""}"
https://medium.com/veve-collectibles/marvel-studios-hawkeye-rogers-the-musical-poster-6587f92ee69e,2021-12-22,Marvel Studios’ Hawkeye— Rogers: the Musical — Poster,Marvel Studios’ Hawkeye,23 December 2021 8AM PT,60.00,"3,800",,Ultra Rare,,,Marvel,Marvel Studios’ Hawkeye,Rogers: The Musical,,,,Globally,,
https://medium.com/veve-collectibles/usps-a-visit-from-st-nick-bd6375d1159,2021-12-23,USPS — A Visit From St. Nick,Santa on a Snowy Rooftop,24 December 2021 12PM PT,6.00,"8,888",,Common,,,USPS,A Visit From St. Nick,1,,,,Globally,,
https://medium.com/veve-collectibles/usps-a-visit-from-st-nick-bd6375d1159,2021-12-23,USPS — A Visit From St. Nick,Winking Santa,24 December 2021 12PM PT,6.00,"7,777",,Uncommon,,,USPS,A Visit From St. Nick,1,,,,Globally,,
https://medium.com/veve-collectibles/usps-a-visit-from-st-nick-bd6375d1159,2021-12-23,USPS — A Visit From St. Nick,Santa and His Reindeer,24 December 2021 12PM PT,6.00,"6,666",,Rare,,,USPS,A Visit From St. Nick,1,,,,Globally,,
https://medium.com/veve-collectibles/usps-a-visit-from-st-nick-bd6375d1159,2021-12-23,USPS — A Visit From St. Nick,Santa Comes Down the Chimney,24 December 2021 12PM PT,6.00,"5,555",,Ultra Rare,,,USPS,A Visit From St. Nick,1,,,,Globally,,
https://medium.com/veve-collectibles/guardians-of-the-galaxy-holiday-groot-502645345b3e,2021-12-23,Guardians of the Galaxy — Holiday Groot,Holiday Groot — Merry Groot-Mas,"24 December, 2021 8AM PT",40.00,"28,888",,Common,First Appearance,,Marvel,Guardians of the Galaxy,Holiday Groot,,,,Globally,,
https://medium.com/veve-collectibles/guardians-of-the-galaxy-holiday-groot-502645345b3e,2021-12-23,Guardians of the Galaxy — Holiday Groot,Holiday Groot — Festive Lights,"24 December, 2021 8AM PT",40.00,"18,888",,Uncommon,First Appearance,,Marvel,Guardians of the Galaxy,Holiday Groot,,,,Globally,,
https://medium.com/veve-collectibles/guardians-of-the-galaxy-holiday-groot-502645345b3e,2021-12-23,Guardians of the Galaxy — Holiday Groot,Holiday Groot — Ultimate Animated,"24 December, 2021 8AM PT",40.00,"9,888",,Rare,First Appearance,,Marvel,Guardians of the Galaxy,Holiday Groot,,,,Globally,,
https://medium.com/veve-collectibles/veve-master-collector-program-v1-0-e93df8427f07,2021-12-23,VeVe Master Collector Program v1.0,- Earned points may change during certain periods — e.g. Double Point Bonus Days,,,,,,,,,,,,,,,,"{""Sets"": ""Points for completing a set can only be earned once per set, e.g. a user cannot complete a Set, sell a collectible from the Set, and then buy it back to complete the Set again."", ""Market"": ""Points for purchasing are applied once per collectible, e.g. you can’t purchase the same low-cost collectible over and over to gain Points.""}"
https://medium.com/veve-collectibles/veve-master-collector-program-v1-0-e93df8427f07,2021-12-23,VeVe Master Collector Program v1.0,Roadmap,,,,,,,,,,,,,,,,"{""Phase 1"": ""Points, Levels, Ranks"", ""Phase 2"": ""Drop Raffle"", ""Phase 3"": ""Accessories, Premium Market Listings, Badges"", ""Phase 4"": ""MCP Pro""}"
https://medium.com/veve-collectibles/marvel-digital-comics-fantastic-four-12-edbac20c2502,2021-12-27,Marvel Digital Comics — Fantastic Four #12,VeVe Digital CollectiblesFollow,"28 December 2021, 8AM PT",6.99,,"30,000",,,,Marvel,,,,5,1963,Globally,,
https://medium.com/veve-collectibles/marvel-digital-comics-fantastic-four-12-edbac20c2502,2021-12-27,Marvel Digital Comics — Fantastic Four #12,VeVe Digital CollectiblesFollow (Classic Cover),"28 December 2021, 8AM PT",6.99,"21,000",,COMMON,,,Marvel,,,,5,1963,Globally,Classic Cover,
https://medium.com/veve-collectibles/marvel-digital-comics-fantastic-four-12-edbac20c2502,2021-12-27,Marvel Digital Comics — Fantastic Four #12,VeVe Digital CollectiblesFollow (Vintage Variant),"28 December 2021, 8AM PT",6.99,"5,000",,UNCOMMON,,,Marvel,,,,5,1963,Globally,Vintage Variant,
https://medium.com/veve-collectibles/marvel-digital-comics-fantastic-four-12-edbac20c2502,2021-12-27,Marvel Digital Comics — Fantastic Four #12,VeVe Digital CollectiblesFollow (Hero Variant),"28 December 2021, 8AM PT",6.99,"2,350",,RARE,,,Marvel,,,,5,1963,Globally,Hero Variant,
https://medium.com/veve-collectibles/marvel-digital-comics-fantastic-four-12-edbac20c2502,2021-12-27,Marvel Digital Comics — Fantastic Four #12,VeVe Digital CollectiblesFollow (Vibranium Variant),"28 December 2021, 8AM PT",6.99,"1,050",,ULTRA_RARE,,,Marvel,,,,5,1963,Globally,Vibranium Variant,
https://medium.com/veve-collectibles/marvel-digital-comics-fantastic-four-12-edbac20c2502,2021-12-27,Marvel Digital Comics — Fantastic Four #12,VeVe Digital CollectiblesFollow (True Believer Variant),"28 December 2021, 8AM PT",6.99,600,,SECRET_RARE,,,Marvel,,,,5,1963,Globally,True Believer Variant,
https://medium.com/veve-collectibles/marvel-digital-comics-amazing-spider-man-252-97ce199e24dc,2021-12-28,Marvel Digital Comics — Amazing Spider-Man #252,Amazing Spider-Man #252,"30 December 2021, 8AM PT",6.99,,"1,000",,,,Marvel,,,,5,1984,Globally,,
https://medium.com/veve-collectibles/marvel-digital-comics-amazing-spider-man-252-97ce199e24dc,2021-12-28,Marvel Digital Comics — Amazing Spider-Man #252,Amazing Spider-Man #252 (Classic Cover),"30 December 2021, 8AM PT",6.99,425,,COMMON,,,Marvel,,,,5,1984,Globally,Classic Cover,
https://medium.com/veve-collectibles/marvel-digital-comics-amazing-spider-man-252-97ce199e24dc,2021-12-28,Marvel Digital Comics — Amazing Spider-Man #252,Amazing Spider-Man #252 (Vintage Variant),"30 December 2021, 8AM PT",6.99,260,,UNCOMMON,,,Marvel,,,,5,1984,Globally,Vintage Variant,
https://medium.com/veve-collectibles/marvel-digital-comics-amazing-spider-man-252-97ce199e24dc,2021-12-28,Marvel Digital Comics — Amazing Spider-Man #252,Amazing Spider-Man #252 (Hero Variant),"30 December 2021, 8AM PT",6.99,175,,RARE,,,Marvel,,,,5,1984,Globally,Hero Variant,
https://medium.com/veve-collectibles/marvel-digital-comics-amazing-spider-man-252-97ce199e24dc,2021-12-28,Marvel Digital Comics — Amazing Spider-Man #252,Amazing Spider-Man #252 (Vibranium Variant),"30 December 2021, 8AM PT",6.99,100,,ULTRA_RARE,,,Marvel,,,,5,1984,Globally,Vibranium Variant,
https://medium.com/veve-collectibles/marvel-digital-comics-amazing-spider-man-252-97ce199e24dc,2021-12-28,Marvel Digital Comics — Amazing Spider-Man #252,Amazing Spider-Man #252 (True Believer Variant),"30 December 2021, 8AM PT",6.99,40,,SECRET_RARE,,,Marvel,,,,5,1984,Globally,True Believer Variant,
https://medium.com/veve-collectibles/ron-english-last-fat-breakfast-2ce8b3f0b4e3,2021-12-30,Ron English — Last Fat Breakfast,Last Fat Breakfast,"31 December 2021, 8AM PT",100.00,"1,959",,Ultra Rare,First Edition,,Ron English,Cereal Killers,Last Fat Breakfast,,,,Globally,,
https://medium.com/veve-collectibles/marvel-digital-comics-daredevil-131-400c497998cf,2022-01-03,Marvel Digital Comics — Daredevil #131,Daredevil #131,"4 January 2022, 8AM PT",6.99,,"30,000",,,,Marvel,,,,5,1976,Globally,,
https://medium.com/veve-collectibles/marvel-digital-comics-daredevil-131-400c497998cf,2022-01-03,Marvel Digital Comics — Daredevil #131,Daredevil #131 (Classic Cover),"4 January 2022, 8AM PT",6.99,"21,000",,COMMON,,,Marvel,,,,5,1976,Globally,Classic Cover,
https://medium.com/veve-collectibles/marvel-digital-comics-daredevil-131-400c497998cf,2022-01-03,Marvel Digital Comics — Daredevil #131,Daredevil #131 (Vintage Variant),"4 January 2022, 8AM PT",6.99,"5,000",,UNCOMMON,,,Marvel,,,,5,1976,Globally,Vintage Variant,
https://medium.com/veve-collectibles/marvel-digital-comics-daredevil-131-400c497998cf,2022-01-03,Marvel Digital Comics — Daredevil #131,Daredevil #131 (Hero Variant),"4 January 2022, 8AM PT",6.99,"2,350",,RARE,,,Marvel,,,,5,1976,Globally,Hero Variant,
https://medium.com/veve-collectibles/marvel-digital-comics-daredevil-131-400c497998cf,2022-01-03,Marvel Digital Comics — Daredevil #131,Daredevil #131 (Vibranium Variant),"4 January 2022, 8AM PT",6.99,"1,050",,ULTRA_RARE,,,Marvel,,,,5,1976,Globally,Vibranium Variant,
https://medium.com/veve-collectibles/marvel-digital-comics-daredevil-131-400c497998cf,2022-01-03,Marvel Digital Comics — Daredevil #131,Daredevil #131 (True Believer Variant),"4 January 2022, 8AM PT",6.99,600,,SECRET_RARE,,,Marvel,,,,5,1976,Globally,True Believer Variant,
https://medium.com/veve-collectibles/marvel-digital-comics-incredible-hulk-347-acc16456252,2022-01-04,Marvel Digital Comics — Incredible Hulk #347,Incredible Hulk #347,"6 January 2022, 8 AM PT",6.99,,"10,000",,,,Marvel,,,,5,1988,Globally,,
https://medium.com/veve-collectibles/marvel-digital-comics-incredible-hulk-347-acc16456252,2022-01-04,Marvel Digital Comics — Incredible Hulk #347,Incredible Hulk #347 (Classic Cover),"6 January 2022, 8 AM PT",6.99,"6,000",,COMMON,,,Marvel,,,,5,1988,Globally,Classic Cover,
https://medium.com/veve-collectibles/marvel-digital-comics-incredible-hulk-347-acc16456252,2022-01-04,Marvel Digital Comics — Incredible Hulk #347,Incredible Hulk #347 (Vintage Variant),"6 January 2022, 8 AM PT",6.99,"2,250",,UNCOMMON,,,Marvel,,,,5,1988,Globally,Vintage Variant,
https://medium.com/veve-collectibles/marvel-digital-comics-incredible-hulk-347-acc16456252,2022-01-04,Marvel Digital Comics — Incredible Hulk #347,Incredible Hulk #347 (Hero Variant),"6 January 2022, 8 AM PT",6.99,"1,000",,RARE,,,Marvel,,,,5,1988,Globally,Hero Variant,
https://medium.com/veve-collectibles/marvel-digital-comics-incredible-hulk-347-acc16456252,2022-01-04,Marvel Digital Comics — Incredible Hulk #347,Incredible Hulk #347 (Vibranium Variant),"6 January 2022, 8 AM PT",6.99,500,,ULTRA_RARE,,,Marvel,,,,5,1988,Globally,Vibranium Variant,
https://medium.com/veve-collectibles/marvel-digital-comics-incredible-hulk-347-acc16456252,2022-01-04,Marvel Digital Comics — Incredible Hulk #347,Incredible Hulk #347 (True Believer Variant),"6 January 2022, 8 AM PT",6.99,250,,SECRET_RARE,,,Marvel,,,,5,1988,Globally,True Believer Variant,
https://medium.com/veve-collectibles/tokidoki-mermicorno-series-2-fee8ce42e7a0,2022-01-06,tokidoki Mermicorno — Series 2,Coraline,"8 January, 2022 8 AM PT",16.00,"9,888",,Common,First Appearance,,tokidoki,Mermicornos,2,,,,Globally,,
https://medium.com/veve-collectibles/tokidoki-mermicorno-series-2-fee8ce42e7a0,2022-01-06,tokidoki Mermicorno — Series 2,Acquaria,"8 January, 2022 8 AM PT",16.00,"9,888",,Common,First Appearance,,tokidoki,Mermicornos,2,,,,Globally,,
https://medium.com/veve-collectibles/tokidoki-mermicorno-series-2-fee8ce42e7a0,2022-01-06,tokidoki Mermicorno — Series 2,Perlina,"8 January, 2022 8 AM PT",16.00,"7,888",,Uncommon,First Appearance,,tokidoki,Mermicornos,2,,,,Globally,,
https://medium.com/veve-collectibles/tokidoki-mermicorno-series-2-fee8ce42e7a0,2022-01-06,tokidoki Mermicorno — Series 2,Cerulean,"8 January, 2022 8 AM PT",16.00,"7,888",,Uncommon,First Appearance,,tokidoki,Mermicornos,2,,,,Globally,,
